datetime,Temperature,Humidity,CPU Percent,Memory usage,Bytes sent,Bytes received,Packets sent,Packets received,CPU Temperature
2023-04-04 15:27:01.496830,25.2,51.4,0.2,29.1,0.22164344787597656,0.07029247283935547,542,399,48.85
2023-04-04 15:27:06.505968,25.2,51.3,0.1,29.1,0.22266864776611328,0.07074737548828125,545,403,48.312
2023-04-04 15:27:11.516451,25.1,51.3,0.1,29.1,0.22266864776611328,0.07074737548828125,545,403,48.312
2023-04-04 15:27:16.530389,25.2,51.4,0.1,29.1,0.22275447845458984,0.07081985473632812,546,404,48.312
2023-04-04 15:27:21.545511,25.2,51.3,0.1,29.1,0.22275447845458984,0.07081985473632812,546,404,48.312
2023-04-04 15:27:26.559890,25.2,51.4,0.2,29.1,0.22275447845458984,0.07081985473632812,546,404,48.312
2023-04-04 15:27:31.573538,25.2,51.4,0.0,29.1,0.22275447845458984,0.07081985473632812,546,404,48.85
2023-04-04 15:27:36.586721,25.2,51.4,0.5,29.1,0.2232494354248047,0.07113933563232422,552,409,48.85
2023-04-04 15:27:41.600687,25.2,51.4,0.1,29.1,0.2232494354248047,0.07113933563232422,552,409,49.388
2023-04-04 15:27:46.613004,25.2,51.4,0.0,29.1,0.22329330444335938,0.0711832046508789,553,410,48.312
2023-04-04 15:27:51.624987,25.1,51.3,0.1,29.1,0.22333717346191406,0.0712270736694336,554,411,48.85
2023-04-04 15:27:56.636675,25.1,51.5,0.1,29.1,0.22423076629638672,0.07155704498291016,555,413,48.312
2023-04-04 15:28:01.648120,25.2,51.4,0.3,29.1,0.22487354278564453,0.07168102264404297,558,415,48.312
2023-04-04 15:28:06.659266,25.1,51.5,0.1,29.1,0.22502517700195312,0.07180595397949219,560,417,48.85
2023-04-04 15:28:11.671693,25.1,52.5,0.0,29.1,0.22502517700195312,0.07180595397949219,560,417,48.312
2023-04-04 15:28:16.682588,25.2,53.1,0.1,29.1,0.22502517700195312,0.07180595397949219,560,417,48.312
2023-04-04 15:28:21.693361,25.2,53.5,0.1,29.1,0.22502517700195312,0.07180595397949219,560,417,48.312
2023-04-04 15:28:26.704017,25.2,53.3,0.2,29.1,0.2250690460205078,0.07184982299804688,561,418,48.312
2023-04-04 15:28:31.711790,25.2,53.1,0.1,29.1,0.2250690460205078,0.07184982299804688,561,418,48.312
2023-04-04 15:28:36.723216,25.3,53.1,0.3,29.1,0.2253093719482422,0.07209968566894531,564,422,48.312
2023-04-04 15:28:41.733368,25.3,53.0,0.1,29.1,0.2253093719482422,0.0721435546875,564,423,48.312
2023-04-04 15:28:46.743447,25.5,52.8,0.1,29.1,0.22535324096679688,0.0721435546875,565,423,48.85
2023-04-04 15:28:51.754776,25.2,52.7,0.1,29.1,0.226226806640625,0.07247352600097656,566,425,48.312
2023-04-04 15:28:56.764792,25.4,52.7,0.1,29.1,0.226226806640625,0.07247352600097656,566,425,48.312
2023-04-04 15:29:01.776033,25.4,52.5,0.3,29.1,0.2267923355102539,0.07260322570800781,568,427,48.312
2023-04-04 15:29:06.785983,25.5,52.2,0.1,29.1,0.2269439697265625,0.07272815704345703,570,429,48.312
2023-04-04 15:29:11.795890,25.6,52.1,0.1,29.1,0.22707557678222656,0.07290363311767578,573,433,48.312
2023-04-04 15:29:16.807031,25.7,52.1,0.1,29.1,0.22707557678222656,0.07290363311767578,573,433,48.312
2023-04-04 15:29:21.816909,25.8,51.9,0.1,29.1,0.22716140747070312,0.07294750213623047,574,434,48.312
2023-04-04 15:29:26.826778,25.7,51.6,0.1,29.1,0.22728919982910156,0.07303524017333984,577,436,48.312
2023-04-04 15:29:31.837245,25.9,51.3,2.0,29.4,0.22833538055419922,0.0733480453491211,585,437,49.388
2023-04-04 15:29:36.847065,25.9,51.0,2.4,29.4,0.23122596740722656,0.07442474365234375,613,455,49.388
2023-04-04 15:29:41.858750,25.9,50.7,0.5,29.4,0.23443603515625,0.075103759765625,638,465,49.388
2023-04-04 15:29:46.868553,26.1,51.2,0.1,29.4,0.23468780517578125,0.075103759765625,641,465,48.85
2023-04-04 15:29:51.878343,26.1,51.2,0.1,29.4,0.23629379272460938,0.07592964172363281,653,477,48.85
2023-04-04 15:29:56.889405,26.2,51.9,0.1,29.4,0.23629379272460938,0.07592964172363281,653,477,48.85
2023-04-04 15:30:01.898624,26.2,52.8,6.5,29.6,0.25467777252197266,0.08707618713378906,780,619,49.388
2023-04-04 15:30:06.910042,26.3,53.6,9.7,31.6,0.2586803436279297,0.0888357162475586,802,640,51.54
2023-04-04 15:30:11.920670,26.5,53.1,36.3,36.3,0.2808685302734375,0.09739971160888672,838,666,52.616
2023-04-04 15:30:16.930363,26.4,53.6,67.7,42.2,0.31584930419921875,0.1018514633178711,903,733,53.692
2023-04-04 15:30:21.941471,26.5,52.4,75.2,46.9,0.38549232482910156,1.2424392700195312,1436,1732,54.768
2023-04-04 15:30:26.952598,26.6,52.1,92.2,51.7,0.4731016159057617,1.256037712097168,1570,1850,56.382
2023-04-04 15:30:31.961963,26.7,51.7,74.5,53.8,0.5239744186401367,1.538644790649414,1847,2193,54.768
2023-04-04 15:30:36.972070,26.8,52.2,77.8,53.4,0.5879659652709961,1.6035184860229492,2069,2474,57.458
2023-04-04 15:30:41.984857,26.8,52.0,72.4,55.7,0.6387977600097656,1.6082477569580078,2168,2544,59.072
2023-04-04 15:30:46.992267,26.8,51.7,71.3,58.0,0.6871337890625,1.621525764465332,2321,2723,60.148
2023-04-04 15:30:52.001402,26.9,51.2,79.2,57.1,0.7860231399536133,1.96368408203125,2716,3174,60.686
2023-04-04 15:30:57.013356,26.9,51.1,87.5,59.0,0.9860286712646484,2.350968360900879,3136,3768,58.534
2023-04-04 15:31:02.022294,27.0,50.7,85.0,56.0,1.161468505859375,3.0734987258911133,3596,4523,58.534
2023-04-04 15:31:07.032274,27.1,50.7,88.3,57.4,1.2440433502197266,4.167544364929199,4021,5549,59.072
2023-04-04 15:31:12.043228,27.1,50.8,80.7,58.2,1.2938241958618164,5.390131950378418,4390,6520,60.148
2023-04-04 15:31:17.054346,27.2,50.8,87.5,59.0,1.418259620666504,11.725136756896973,5941,11212,60.148
2023-04-04 15:31:22.064267,27.2,51.7,85.2,61.6,1.448472023010254,11.818868637084961,6053,11370,59.072
2023-04-04 15:31:27.073649,27.3,52.5,83.4,62.6,1.6925344467163086,11.85543441772461,6366,11636,59.61
2023-04-04 15:31:32.084338,27.4,51.7,62.1,62.4,1.7164278030395508,12.183943748474121,6528,11971,62.3
2023-04-04 15:31:37.094341,27.5,51.0,70.6,62.6,1.7366552352905273,12.38992977142334,6793,12355,59.072
2023-04-04 15:31:42.104406,27.5,50.5,67.4,63.4,1.7655515670776367,12.454193115234375,6969,12585,60.148
2023-04-04 15:31:47.115186,27.4,49.9,65.2,61.9,1.987593650817871,12.963820457458496,7386,13074,59.072
2023-04-04 15:31:52.124612,27.6,49.8,77.9,62.3,2.1350345611572266,14.74903678894043,8229,14663,60.148
2023-04-04 15:31:57.135699,27.6,49.7,77.4,61.4,2.1651058197021484,14.783230781555176,8539,15100,59.61
2023-04-04 15:32:02.145863,27.7,49.6,48.2,61.3,2.2471132278442383,15.140307426452637,8735,15456,58.534
2023-04-04 15:32:07.154693,27.6,49.3,49.1,60.1,2.5147199630737305,15.155295372009277,9041,15667,59.072
2023-04-04 15:32:12.165231,27.7,49.4,45.8,60.0,2.5920190811157227,15.339593887329102,9268,15984,57.996
2023-04-04 15:32:17.175455,27.7,49.0,54.8,60.4,2.7587480545043945,16.325180053710938,9662,16907,58.534
2023-04-04 15:32:22.186768,27.8,48.9,39.2,60.8,2.7810564041137695,16.811920166015625,9860,17340,58.534
2023-04-04 15:32:27.195862,27.7,48.9,28.0,61.0,2.7831640243530273,16.813156127929688,9880,17360,59.072
2023-04-04 15:32:32.206927,27.8,48.7,46.0,60.1,2.9220218658447266,16.827061653137207,10089,17557,58.534
2023-04-04 15:32:37.217024,27.8,48.7,64.0,59.9,3.000286102294922,16.83690071105957,10209,17686,59.072
2023-04-04 15:32:42.227774,27.8,48.4,57.8,59.1,3.064908981323242,16.86119556427002,10419,17978,58.534
2023-04-04 15:32:47.237811,27.8,48.0,37.0,58.4,3.1452713012695312,16.875710487365723,10552,18181,58.534
2023-04-04 15:32:52.247950,28.0,47.7,49.6,59.8,3.280427932739258,17.156291007995605,10916,18689,59.072
2023-04-04 15:32:57.258200,28.0,47.4,41.8,37.2,3.497323989868164,17.247024536132812,11211,18953,57.996
2023-04-04 15:33:02.267923,27.9,47.5,13.8,29.8,3.629122734069824,17.258204460144043,11386,19115,56.382
2023-04-04 15:33:07.277669,28.0,47.5,0.7,29.8,3.6358327865600586,17.258817672729492,11398,19125,55.844
2023-04-04 15:33:12.288646,28.0,47.6,0.1,29.8,3.6358327865600586,17.258817672729492,11398,19125,55.844
2023-04-04 15:33:17.298459,28.1,47.6,0.2,29.8,3.6358327865600586,17.258817672729492,11398,19125,54.768
2023-04-04 15:33:22.309445,28.1,47.7,0.2,29.7,3.639575958251953,17.259479522705078,11408,19132,53.692
2023-04-04 15:33:27.319176,28.0,48.2,0.2,29.7,3.639575958251953,17.259479522705078,11408,19132,54.23
2023-04-04 15:33:32.328953,28.1,48.5,3.0,29.4,3.641463279724121,17.25979232788086,11425,19133,53.692
2023-04-04 15:33:37.339979,28.2,48.4,2.9,29.5,3.646235466003418,17.261144638061523,11459,19154,54.23
2023-04-04 15:33:47.359490,28.1,47.9,0.2,29.5,3.646906852722168,17.261144638061523,11466,19154,53.154
2023-04-04 15:33:52.370519,28.2,47.7,0.1,29.5,3.647052764892578,17.261144638061523,11468,19154,53.692
2023-04-04 15:33:57.380256,28.3,47.4,0.1,29.5,3.647052764892578,17.261144638061523,11468,19154,53.692
2023-04-04 15:34:02.391345,28.2,46.9,0.3,29.5,3.6476268768310547,17.261274337768555,11471,19156,53.154
2023-04-04 15:34:07.401109,28.2,46.8,0.2,29.5,3.6479244232177734,17.261549949645996,11475,19160,53.692
2023-04-04 15:34:12.410893,28.3,46.9,1.4,29.5,3.6534013748168945,17.265673637390137,11510,19215,52.616
2023-04-04 15:34:17.421255,28.3,47.8,2.7,29.5,3.6665077209472656,17.273051261901855,11570,19296,53.692
2023-04-04 15:34:22.431106,28.3,48.7,7.8,29.6,3.6845407485961914,17.28325653076172,11634,19432,54.23
2023-04-04 15:34:27.441976,28.3,49.3,11.6,30.0,3.7790918350219727,17.296374320983887,11796,19614,53.692
2023-04-04 15:34:32.452363,28.3,50.3,1.5,30.0,3.7842187881469727,17.299302101135254,11840,19652,52.616
2023-04-04 15:34:37.462108,28.4,50.4,1.3,30.0,3.7913589477539062,17.30182456970215,11872,19686,53.154
2023-04-04 15:34:42.473183,28.4,50.4,4.4,30.1,3.8374509811401367,17.31174087524414,11999,19821,53.154
2023-04-04 15:34:47.482935,28.4,51.2,3.7,30.0,3.8722925186157227,17.31718635559082,12080,19894,53.154
2023-04-04 15:34:52.492692,28.4,51.9,4.4,30.1,3.903820037841797,17.326948165893555,12172,20025,53.692
2023-04-04 15:34:57.503754,28.4,51.0,3.1,30.1,3.909120559692383,17.33113193511963,12216,20079,53.154
2023-04-04 15:35:02.513486,28.4,50.1,4.2,30.2,3.943009376525879,17.338869094848633,12321,20181,53.154
2023-04-04 15:35:07.524496,28.5,49.4,8.7,32.6,3.9520463943481445,17.3424129486084,12361,20230,54.23
2023-04-04 15:35:12.534253,28.5,48.8,0.6,32.6,3.9520463943481445,17.3424129486084,12361,20230,53.692
2023-04-04 15:35:17.544029,28.5,48.4,0.3,32.6,3.9520463943481445,17.3424129486084,12361,20230,52.616
2023-04-04 15:35:22.555024,28.6,48.1,0.4,32.6,3.9520463943481445,17.3424129486084,12361,20230,50.464
2023-04-04 15:35:27.564796,28.6,48.0,0.2,32.6,3.9520463943481445,17.3424129486084,12361,20230,51.54
2023-04-04 15:35:32.574531,28.6,47.8,0.2,32.6,3.952198028564453,17.342488288879395,12363,20231,52.616
2023-04-04 15:35:37.585557,28.5,47.6,2.7,32.6,3.9534778594970703,17.342975616455078,12374,20235,51.54
2023-04-04 15:35:42.595327,28.6,47.9,0.8,32.6,3.954132080078125,17.342975616455078,12381,20235,51.54
2023-04-04 15:35:47.606260,28.6,47.9,1.6,32.7,3.954318046569824,17.342975616455078,12384,20235,52.616
2023-04-04 15:35:52.616030,28.6,47.5,1.6,32.7,3.9577417373657227,17.3433780670166,12405,20242,51.54
2023-04-04 15:35:57.625813,28.7,47.2,0.6,32.7,3.957935333251953,17.3433780670166,12408,20242,52.616
2023-04-04 15:36:02.636791,28.7,47.1,0.6,32.7,3.958704948425293,17.343507766723633,12411,20244,51.54
2023-04-04 15:36:07.646611,28.6,46.9,0.5,32.7,3.960481643676758,17.34445858001709,12425,20258,52.078
2023-04-04 15:36:12.656328,28.7,46.9,0.6,32.7,3.960481643676758,17.34445858001709,12425,20258,52.078
2023-04-04 15:36:17.667349,28.7,47.2,0.4,32.7,3.960481643676758,17.34445858001709,12425,20258,52.078
2023-04-04 15:36:22.677119,28.7,47.2,0.4,32.7,3.960564613342285,17.34445858001709,12426,20258,51.54
2023-04-04 15:36:27.688109,28.7,47.1,0.5,32.7,3.960564613342285,17.34445858001709,12426,20258,52.078
2023-04-04 15:36:32.697890,28.8,47.6,0.4,32.7,3.960653305053711,17.34458351135254,12427,20260,52.078
2023-04-04 15:36:37.707639,28.7,47.4,0.7,32.7,3.9608049392700195,17.34470844268799,12429,20262,51.002
2023-04-04 15:36:42.718651,28.6,46.9,0.5,32.7,3.9609508514404297,17.344752311706543,12431,20263,51.002
2023-04-04 15:36:47.728408,28.7,46.5,0.6,32.7,3.9609508514404297,17.344752311706543,12431,20263,50.464
2023-04-04 15:36:52.739424,28.7,46.4,0.6,32.7,3.961033821105957,17.344752311706543,12432,20263,51.54
2023-04-04 15:36:57.749184,28.8,46.2,0.7,32.7,3.961033821105957,17.344752311706543,12432,20263,50.464
2023-04-04 15:37:02.758934,28.8,46.3,0.9,32.7,3.9616737365722656,17.345006942749023,12436,20267,50.464
2023-04-04 15:37:07.769925,28.8,46.3,0.4,32.7,3.9616737365722656,17.345006942749023,12436,20267,50.464
2023-04-04 15:37:12.779735,28.7,46.3,0.4,32.7,3.9616737365722656,17.345006942749023,12436,20267,50.464
2023-04-04 15:37:17.789488,28.8,46.1,0.4,32.7,3.9616737365722656,17.345006942749023,12436,20267,51.002
2023-04-04 15:37:22.800549,28.8,46.0,0.6,32.7,3.9616737365722656,17.345006942749023,12436,20267,50.464
2023-04-04 15:37:27.813106,28.9,45.7,0.5,32.7,3.9616737365722656,17.345006942749023,12436,20267,50.464
2023-04-04 15:37:32.823121,28.8,45.6,0.4,32.7,3.961851119995117,17.345181465148926,12438,20270,51.002
2023-04-04 15:37:37.834377,28.9,45.6,0.7,32.7,3.962787628173828,17.3455867767334,12440,20273,50.464
2023-04-04 15:37:42.844403,28.9,45.6,0.4,32.7,3.9628896713256836,17.3455867767334,12441,20273,50.464
2023-04-04 15:37:47.854406,28.8,45.6,0.4,32.7,3.9628896713256836,17.3455867767334,12441,20273,50.464
2023-04-04 15:37:52.864415,28.9,45.6,0.4,32.7,3.9628896713256836,17.3455867767334,12441,20273,49.926
2023-04-04 15:37:57.874431,29.0,45.3,0.4,32.7,3.962972640991211,17.3455867767334,12442,20273,50.464
2023-04-04 15:38:02.884522,28.9,45.2,0.6,32.7,3.9642648696899414,17.345852851867676,12447,20277,50.464
2023-04-04 15:38:07.895777,28.9,44.9,0.5,32.7,3.964308738708496,17.34589672088623,12448,20278,50.464
2023-04-04 15:38:12.905795,28.9,44.9,0.4,32.6,3.964308738708496,17.34589672088623,12448,20278,50.464
2023-04-04 15:38:17.915801,29.0,45.2,0.4,32.6,3.964308738708496,17.34589672088623,12448,20278,50.464
2023-04-04 15:38:22.925816,28.9,45.0,0.2,32.6,3.964308738708496,17.34589672088623,12448,20278,49.926
2023-04-04 15:38:27.935827,28.9,45.0,0.4,32.6,3.964308738708496,17.34589672088623,12448,20278,50.464
2023-04-04 15:38:32.947087,28.9,44.8,0.4,32.6,3.964397430419922,17.34589672088623,12449,20278,49.926
2023-04-04 15:38:37.957098,28.9,44.7,0.4,32.6,3.96488094329834,17.34589672088623,12455,20278,50.464
2023-04-04 15:38:42.967109,28.9,44.8,0.3,32.6,3.9650497436523438,17.34599018096924,12458,20280,50.464
2023-04-04 15:38:47.977200,28.9,44.7,0.4,32.6,3.9650497436523438,17.34599018096924,12458,20280,49.926
2023-04-04 15:38:52.987216,29.0,44.8,0.9,32.6,3.9650497436523438,17.34599018096924,12458,20280,50.464
2023-04-04 15:38:57.997221,28.9,44.8,0.6,32.6,3.9650497436523438,17.34599018096924,12458,20280,50.464
2023-04-04 15:39:03.008479,28.9,45.1,0.8,32.6,3.965601921081543,17.346083641052246,12460,20282,50.464
2023-04-04 15:39:08.018490,28.8,45.1,0.5,32.6,3.9656858444213867,17.346171379089355,12462,20284,50.464
2023-04-04 15:39:13.028509,28.9,45.4,0.6,32.6,3.966559410095215,17.346501350402832,12463,20286,51.002
2023-04-04 15:39:18.038588,28.8,45.5,0.6,32.6,3.966559410095215,17.346501350402832,12463,20286,50.464
2023-04-04 15:39:23.048614,28.9,45.3,0.3,32.6,3.966559410095215,17.346501350402832,12463,20286,50.464
2023-04-04 15:39:28.059871,28.9,45.3,0.5,32.6,3.966559410095215,17.346501350402832,12463,20286,50.464
2023-04-04 15:39:33.069886,28.8,45.2,0.5,32.6,3.9666481018066406,17.346550941467285,12464,20287,50.464
2023-04-04 15:39:38.079902,28.8,45.2,0.6,32.6,3.9666881561279297,17.34659481048584,12465,20288,50.464
2023-04-04 15:39:43.089910,28.9,45.2,0.3,32.6,3.9666881561279297,17.34659481048584,12465,20288,50.464
2023-04-04 15:39:48.099918,28.8,45.0,0.4,32.6,3.9666881561279297,17.34659481048584,12465,20288,50.464
2023-04-04 15:39:53.110014,28.7,45.2,0.4,32.6,3.966790199279785,17.34659481048584,12466,20288,50.464
2023-04-04 15:39:58.121302,28.7,45.0,0.4,32.6,3.966790199279785,17.34659481048584,12466,20288,50.464
2023-04-04 15:40:03.131287,28.7,45.0,0.6,32.6,3.9668731689453125,17.34659481048584,12467,20288,50.464
2023-04-04 15:40:08.141359,28.7,45.2,0.4,32.6,3.9668731689453125,17.34659481048584,12467,20288,49.926
2023-04-04 15:40:13.151310,28.7,45.2,0.3,32.6,3.9668731689453125,17.34659481048584,12467,20288,50.464
2023-04-04 15:40:18.161102,28.6,45.1,0.5,32.6,3.966958999633789,17.346667289733887,12468,20289,49.926
2023-04-04 15:40:23.167110,28.7,45.0,0.3,32.6,3.967042922973633,17.346755027770996,12470,20291,50.464
2023-04-04 15:40:28.172015,28.5,45.1,0.2,32.6,3.9671125411987305,17.346824645996094,12471,20292,51.002
2023-04-04 15:40:33.177107,28.6,45.1,0.5,32.6,3.9673337936401367,17.34686851501465,12474,20293,50.464
2023-04-04 15:40:38.182352,28.6,45.3,0.1,32.6,3.96768856048584,17.34686851501465,12478,20293,50.464
2023-04-04 15:40:43.187845,28.6,45.2,0.4,32.6,3.9677772521972656,17.34686851501465,12479,20293,50.464
2023-04-04 15:40:48.193409,28.6,45.2,0.2,32.6,3.9678211212158203,17.346956253051758,12480,20295,51.54
2023-04-04 15:40:53.200365,28.6,45.3,0.4,32.6,3.9688034057617188,17.347347259521484,12482,20298,50.464
2023-04-04 15:40:58.206208,28.5,45.2,0.3,32.6,3.9688472747802734,17.34739112854004,12483,20299,50.464
2023-04-04 15:41:03.212206,28.5,45.1,0.3,32.6,3.9688472747802734,17.34739112854004,12483,20299,50.464
2023-04-04 15:41:08.218414,28.5,45.2,0.4,32.6,3.9688472747802734,17.34747886657715,12483,20301,50.464
2023-04-04 15:41:13.224667,28.5,45.1,0.4,32.6,3.968891143798828,17.347566604614258,12484,20303,50.464
2023-04-04 15:41:18.232281,28.5,45.4,0.2,32.6,3.968935012817383,17.347566604614258,12485,20303,50.464
2023-04-04 15:41:23.238769,28.5,45.3,0.4,32.6,3.968935012817383,17.347566604614258,12485,20303,50.464
2023-04-04 15:41:28.245361,28.5,45.3,0.6,32.6,3.968935012817383,17.347566604614258,12485,20303,50.464
2023-04-04 15:41:33.252155,28.4,45.3,0.6,32.6,3.9690237045288086,17.34761619567871,12486,20304,50.464
2023-04-04 15:41:38.258968,28.3,45.3,0.3,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:41:43.265882,28.5,45.2,0.4,32.6,3.9690637588500977,17.347660064697266,12487,20305,51.002
2023-04-04 15:41:48.274227,28.3,45.2,0.2,32.6,3.9690637588500977,17.347660064697266,12487,20305,51.002
2023-04-04 15:41:53.281385,28.3,45.2,0.3,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:41:58.288530,28.2,45.3,0.4,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:03.295805,28.3,45.4,0.4,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:08.303268,28.2,45.4,0.2,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:13.311960,28.3,45.3,0.1,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:18.319470,28.2,45.4,0.3,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:23.327062,28.1,45.3,0.4,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:28.334781,28.2,45.4,0.3,32.6,3.9690637588500977,17.347660064697266,12487,20305,50.464
2023-04-04 15:42:33.343516,28.2,45.4,0.6,32.6,3.9691524505615234,17.34770965576172,12488,20306,50.464
2023-04-04 15:42:38.351095,28.2,45.5,0.5,32.6,3.9700260162353516,17.348039627075195,12489,20308,50.464
2023-04-04 15:42:43.358646,28.1,45.5,0.5,32.6,3.9700260162353516,17.348039627075195,12489,20308,49.926
2023-04-04 15:42:48.367565,28.1,45.5,0.4,32.6,3.9700260162353516,17.348039627075195,12489,20308,51.002
2023-04-04 15:42:53.375297,28.0,45.6,0.3,32.6,3.9700260162353516,17.348039627075195,12489,20308,50.464
2023-04-04 15:42:58.384326,28.0,45.5,0.3,32.6,3.9700260162353516,17.348039627075195,12489,20308,49.926
2023-04-04 15:43:03.392171,28.0,45.6,0.4,32.6,3.9700698852539062,17.34808349609375,12490,20309,50.464
2023-04-04 15:43:08.400013,28.0,45.7,0.4,32.6,3.9700698852539062,17.34808349609375,12490,20309,50.464
2023-04-04 15:43:13.409175,28.0,45.6,0.3,32.6,3.9700698852539062,17.34808349609375,12490,20309,51.002
2023-04-04 15:43:18.417174,28.0,45.5,0.4,32.6,3.9700698852539062,17.34808349609375,12490,20309,50.464
2023-04-04 15:43:23.425211,28.0,45.8,0.3,32.6,3.9700698852539062,17.34808349609375,12490,20309,50.464
2023-04-04 15:43:28.434489,27.9,45.7,0.4,32.6,3.9700698852539062,17.34808349609375,12490,20309,50.464
2023-04-04 15:43:33.442662,27.9,45.6,0.7,32.6,3.970158576965332,17.348133087158203,12491,20310,50.464
2023-04-04 15:43:38.452087,27.9,45.8,0.7,32.6,3.970198631286621,17.348176956176758,12492,20311,50.464
2023-04-04 15:43:43.460199,27.9,45.8,0.6,32.6,3.970198631286621,17.348176956176758,12492,20311,50.464
2023-04-04 15:43:48.468474,27.8,45.8,0.7,32.6,3.970198631286621,17.348176956176758,12492,20311,51.002
2023-04-04 15:43:53.477966,27.9,45.6,0.6,32.6,3.970198631286621,17.348176956176758,12492,20311,50.464
2023-04-04 15:43:58.486248,27.9,45.8,0.5,32.6,3.970198631286621,17.348176956176758,12492,20311,50.464
2023-04-04 15:44:03.495858,27.9,45.8,0.6,32.6,3.970198631286621,17.348176956176758,12492,20311,50.464
2023-04-04 15:44:08.504231,27.7,45.9,2.0,32.0,3.970426559448242,17.348276138305664,12495,20313,51.002
2023-04-04 15:44:13.512582,27.8,45.9,0.2,32.0,3.9704666137695312,17.34832000732422,12496,20314,50.464
2023-04-04 15:44:18.522278,27.8,46.0,0.2,32.0,3.9704666137695312,17.34832000732422,12496,20314,50.464
2023-04-04 15:44:23.530736,27.7,45.9,0.2,32.0,3.9705495834350586,17.34832000732422,12497,20314,51.002
2023-04-04 15:44:28.539211,27.7,46.0,0.3,32.0,3.9714431762695312,17.348649978637695,12498,20316,51.002
2023-04-04 15:44:33.548982,27.9,46.1,0.4,32.0,3.9714431762695312,17.348649978637695,12498,20316,50.464
2023-04-04 15:44:38.557546,27.7,46.0,0.1,32.0,3.9714431762695312,17.348649978637695,12498,20316,51.002
2023-04-04 15:44:43.567332,27.7,46.0,0.1,32.0,3.9714431762695312,17.348649978637695,12498,20316,51.54
2023-04-04 15:44:48.575912,27.7,46.0,0.1,32.0,3.9714431762695312,17.348649978637695,12498,20316,50.464
2023-04-04 15:44:53.584523,27.7,45.9,0.0,32.0,3.9714431762695312,17.348649978637695,12498,20316,50.464
2023-04-04 15:44:58.594406,27.7,46.1,0.1,32.0,3.9714431762695312,17.348649978637695,12498,20316,51.54
2023-04-04 15:45:03.603061,27.6,46.0,0.2,32.0,3.9714431762695312,17.348649978637695,12498,20316,50.464
2023-04-04 15:45:08.611768,27.7,46.2,0.3,32.0,3.9714431762695312,17.348649978637695,12498,20316,49.926
2023-04-04 15:45:13.621648,27.6,46.2,0.2,32.0,3.9714431762695312,17.348649978637695,12498,20316,49.388
2023-04-04 15:45:18.630310,27.6,46.2,0.2,32.0,3.9714431762695312,17.348649978637695,12498,20316,49.926
2023-04-04 15:45:23.640271,27.6,46.2,0.2,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:28.648999,27.6,46.3,0.2,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:33.657758,27.6,46.4,0.4,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:38.667776,27.5,46.3,0.1,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:43.676563,27.5,46.3,0.2,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:48.686616,27.5,46.3,0.1,32.0,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:53.695440,27.5,46.5,0.1,32.1,3.971487045288086,17.34869384765625,12499,20317,49.388
2023-04-04 15:45:58.704274,27.5,46.4,0.0,32.1,3.971487045288086,17.34869384765625,12499,20317,48.85
2023-04-04 15:46:03.714363,27.4,46.4,0.2,32.1,3.971487045288086,17.34869384765625,12499,20317,48.312
2023-04-04 15:46:08.723226,27.5,46.4,0.1,32.1,3.971487045288086,17.34869384765625,12499,20317,48.85
2023-04-04 15:46:13.732077,27.4,46.5,0.1,32.1,3.971487045288086,17.34869384765625,12499,20317,48.312
2023-04-04 15:46:18.742211,27.5,46.7,0.1,32.1,3.971487045288086,17.34869384765625,12499,20317,48.85
2023-04-04 15:46:23.751137,27.4,46.7,0.2,32.1,3.972360610961914,17.349023818969727,12500,20319,48.85
2023-04-04 15:46:28.761282,27.4,46.5,0.1,32.1,3.972400665283203,17.34906768798828,12501,20320,48.85
2023-04-04 15:46:33.770148,27.4,46.6,0.5,32.1,3.972400665283203,17.34906768798828,12501,20320,49.388
2023-04-04 15:46:38.779059,27.4,46.7,0.2,32.1,3.972400665283203,17.34906768798828,12501,20320,48.312
2023-04-04 15:46:43.789245,27.4,46.5,0.2,32.1,3.972400665283203,17.34906768798828,12501,20320,48.85
2023-04-04 15:46:48.798178,27.3,46.7,0.1,32.1,3.972400665283203,17.34906768798828,12501,20320,48.85
2023-04-04 15:46:53.807123,27.3,46.8,0.1,32.1,3.972400665283203,17.34906768798828,12501,20320,48.312
